registro_id,school,age_group,sex,medu,fedu,absences,failures_mat,failures_por,g1_mat,g2_mat,g3_mat,g1_por,g2_por,g3_por,studytime_mat,studytime_por,schoolsup_mat,schoolsup_por,internet,higher,paid,famsup,traveltime,goout,dalc,walc,health,freetime,id_profesor,seccion,g1_mat_gauss,g2_mat_gauss,g3_mat_gauss,g1_por_gauss,g2_por_gauss,g3_por_gauss,g1_mat_elipson,g2_mat_elipson,g3_mat_elipson,g1_por_elipson,g2_por_elipson,g3_por_elipson,registro_id_enc,school_enc,age_group_enc,sex_enc,id_profesor_enc,seccion_enc
E00000790,B,15-17,0,Superior,Superior,0,0,3,5,5,6,19,9,8,2,1,yes,no,yes,yes,yes,yes,1,5,1,1,3.790004480567577,4,P00000008,8,5.522752302415716,4.505777172455908,5.927189837327042,19.52971983431401,6.59494736515918,8.676845262820247,5.212137889428903,5.8172991294459635,5.875169140002282,18.56036709237639,9.806889551119944,7.509107758377715,gAAAAABobat9UUyDLaXeVmSoiypgQ0X3smIsywxXEsCGm5ZimPM7bh9fpN-HShPskiWKO584cZGygGjs2hwL9LnyouRB6vUaEg==,gAAAAABobat9wvz16NQ5hge_A4GtYxhLcXVs2F5qx-T0Dla_4w2P3YQTsM3dKkFjMBwx73XTTUHw87fyd5DT9rfO-7ublwMelg==,gAAAAABobat9w7ha_iPV-ZC9YJOmolo5QyubN8MD0IlsVyVNXyE3WI3rFllnAF7YbrBtQna3RasJgxno5KksrM_LaRhUfQkBbA==,gAAAAABobat9rRGBJYoMqx5uEXBe7l-sU4XpFQ5EEFT1Oo9mOOwf8vX2wNyemUcOqQr-TDvxUFHGuxuo029cu4E3mrnxPX-Ubw==,gAAAAABobat915xLQqVUXjbgkeM6upWhBWyq6sZlCOLeeRohbyD2UCUHy-sKUVwft_H6hx1nisoZvV2JNNofxJNkA9Ge9bu6jg==,gAAAAABobat9X5dBaWJb8y9WJieYPNzNdNDruOxxsq380IpTayvo5EuZU103zmNpmvm6c4qCN5ALiUn7AiWNXIfQY6BaqiaQ-A==
E00000791,A,15-17,0,Superior,Superior,13,0,0,13,16,16,11,13,12,1,3,no,no,no,yes,yes,no,1,4,1,3,2.7481083670566298,3,P00000008,8,14.665420605692006,16.385664277462915,15.498615412414999,13.54959958628261,13.298543296861311,11.370136953079298,13.546052636820306,16.588579407354963,16.345597042666107,10.594913538361661,12.75308189463189,12.669796685700035,gAAAAABobat9LhqA2BRopLR7WPY4PaN-kNafSAWVsCfgeO_kYhfaRhIDVnHC7bKmlp3gCdew-VkVBgGzG3gTB4-x-kDTO15WZA==,gAAAAABobat9ECRZl3O3XC39W75Lqv2pjx47rbVB2ZSgskyaXtr8UePrpUYgpI2DRsAuIW0Pq9jugx1804fLF6wpaPgI3ByGQA==,gAAAAABobat97lft6kOfnyVnogieY0-NUgrsniD7mXzZ24xEpZGAORFbkEQtCOWtznA2USa0zD2MRNGB69WXYWg-IeX6cUm19Q==,gAAAAABobat994IXV1OYkEJBknqWGLCW7sZmSHEqL2Bqg7ltnb9aqs5kxuAl9ajkm1HABzvXk4VsfWSZ_pUpUrx0zuIaQFDxjg==,gAAAAABobat9RoLxrQbjADsx0ZwLTHI40e8HmFlDb6mEsJGWrZ4LZUCyfxk9eEtfoaPAKx7GyRqjBMZDTByfSnhk0CQp-UutDQ==,gAAAAABobat9kbFk6a5WuJfF2h7ZCTij0dgP7gLAbBpBQQEw9p1uu9qfHG58SMZI9nTRFqxT98K2HllUEb9VIMJ4PVKLPVI8Cg==
E00000792,A,15-17,1,Superior,Superior,0,0,0,17,14,9,6,8,8,4,1,no,no,yes,yes,no,yes,1,3,1,3,5.0,1,P00000008,8,16.81647300771899,14.54520543961197,8.444537578100626,5.4036789539597,7.390491702984793,7.859725420911032,17.957258824322054,14.475438930083268,9.327880915076426,6.578510046269559,8.88278829424978,7.4997523159481085,gAAAAABobat9dBeLJGJOxWcCp0gMcAbz2LBJuD3J33KFKBNv2e8f4_IInWrAYRUMvhqHk8vmCPKFcBkQlpeUSDcHhlR0RrdYlg==,gAAAAABobat9YHJ4oSPiOuw_ab4QQgEWzKobUp8xaAbq0yb6gsN8QU_bdPb-Zuaph6O6EWDHk2-GZMnQBoNKcWT3i1epXmxfIA==,gAAAAABobat9UH1bk_USd0xLo52o2f_e2J9qFsigWQLTf4FqBvYtPshlnCNynlfv3T0Pp-2Xr1j-B8BHJbGyhmA_zy0RgwsUbg==,gAAAAABobat9KZSEDilPBJmLHKWypQG3QRSkMMSn5A5LwFWTP_y_UFccjKU0HNjXAKUAMrita4SIHKfZdv12iAHcHRuT4A4mEQ==,gAAAAABobat974IyMXFbO-ZpwBiRjBvG7YS41RgLz32vq3VzFHMqvbbI0f-mYRNjbAxMtoQ5QEeFYx3IBKHguExAgPedtzbssg==,gAAAAABobat9SUPUVVrR8X8Eu5V6rv-YtpszNKDWRLoqMNPGWX4gBChDqm9zSBghCpOu7PowSZQQab5AdvrduR3ho2zxkfFe1A==
E00000793,A,15-17,0,Superior,Superior,0,0,0,12,7,7,13,14,14,2,1,no,no,yes,yes,no,yes,1,1,1,1,1.0,5,P00000008,8,12.026575267071905,6.411936147645245,6.632500300961436,15.081258896244279,14.025349946199496,12.723783626464193,12.864510106976766,6.750078454237912,7.22236117388843,13.429410140090212,13.222494494188542,13.209365315338088,gAAAAABobat9-o_h1sTh5ouwN1u1FQO6zq_oBLeDdgBmVoa51UDEBFC62yoJdKC5KBhWfxvFAjtNHky_6Yxvgd9fJDqcWHYg_Q==,gAAAAABobat9G1wuw5XCtyGMV1a_8RuGvcWmeKoq7HK0IBL4bc-ezLrEZNAHSiP_0OJDgsQEK5vcNM04MvPkeNn7oUgHf3UDMg==,gAAAAABobat9EWw1Cgyyxf-keD5UbgB5r2Y97zgcNRsHW4y8YIu9IqXWIlXkfjNqVlDFleQaPbcfaWi3fIGpk-D_HuU85F4NYA==,gAAAAABobat9gD9X_qMtMFcppV1wr4iTJH65edYpeeMuZ1Wdm6qxLfCaVI6AgpJIUnwxNcf5D4GVLDvVlakHIZxO09gK_KU7ZQ==,gAAAAABobat96HRJxFuRNF64x7i2pVvDDgTMNi1NWaLY4gE_yPsJigKbU0g_cO2aH-p49w4pLW9znTZ0VQiOEeM3oanP0jIq1g==,gAAAAABobat9MnvK8yKTsjt1Wi0GxApNzSQPQF60M_NO3TsvEhxcTocaSIS-up2JjbyVR1i5p1Os80XjkERV8SGyCsj7PwXFYg==
E00000794,A,15-17,0,Superior,Superior,7,0,0,5,10,19,9,10,11,2,2,no,no,yes,no,no,yes,2,2,1,1,2.736439141098265,2,P00000008,8,5.232522014370362,8.700017064647042,18.800086501680163,9.21287386841031,10.347896511823516,9.512856927078776,4.617955416482218,10.22008445356779,19.008500750409198,9.61664801114764,10.89655686310297,10.969874413614345,gAAAAABobat9xT8GR8KAA6zBeNelj-D8mV9l938f-bsKLClOCPCwSHqXvv3W_c0vK3ESoDKkdlsNC-dceHfztTXlDzfMWq8xcA==,gAAAAABobat9nPIxkKLhZfS2OTg7Vc2CGfToZbFo9KtL5Q3eCa6WCbAskcKf38VAC0L27VU3NpnxP_ZXlRH_ozUdF1KqSWl4FQ==,gAAAAABobat9lUV_Tbm8reUgHHQfXTwShyFvrE8ghsZRaNs6oFyPJusqzB1N6T7icIMrluLynzQLytImZ-7EgC37wJ_yhhW2QA==,gAAAAABobat9LTTVWY_5khjq0hwOlikqnq1WkG3naF85C9oWAahhnu_ptxo9Yaeo05x7rkBp6MwMLiurpUlDB1Js-QD96d_Lug==,gAAAAABobat9d1uyVAWhOs7dwmqLfzof4yoKeaBcmxsnWQz0GexkAGQYneajQ_QLOp8oKcJhh9UNFH31c_4u2dagtlrN44B0WQ==,gAAAAABobat998S4MS5birp52Jf8vGkbg9wnRKmkRhJDLi0Tme8DThp2PhildvqGd0XPRCi5oVURPP_Mn503-GL9m1UfPvPnog==
E00000795,A,15-17,0,Superior,Superior,0,3,0,7,9,5,16,15,13,3,1,no,no,yes,yes,no,no,1,3,1,3,1.0,1,P00000008,8,8.001581902473792,8.839757597655737,4.980384749075143,16.403803615136923,15.59570165639187,10.917492230115265,7.643334702007496,8.389073907183807,4.163536257325381,16.82115759606803,14.35647963847522,12.498900315874922,gAAAAABobat9bDXLgzSFUIbYZyq4ocgXuNyWPjwCvLom1cACYTeGnCJH1ngEWLvOKpXzqBtmpRFj0MxSNqMzV2TyKncLMptVzg==,gAAAAABobat9Le9vWfJPcAaUP3yWLjVDT6EwbXexeuGrG4tUqJXPMtq5EAiMrhV8UrNae0YYaTzbMHyRfoFEfD_W6VcNTnmpVQ==,gAAAAABobat98Vr5yuPbbPCMqcAt7cgX38J_xpvSSeLID1yU75KKr5CNFuSjm4uF-pp51bR-fIFuyHDnqKfF9GzXY3D1t_Dqcg==,gAAAAABobat9O-0z0UvkQJbOlUvhyj0-keNwh8FWTO1lMKCZq58btluC58UiVIKt5xw6GDScRdl4cToQdimLB0DSh3QIaPGgcw==,gAAAAABobat9rbQmnL1wMlPOVFLG2UK2bGjYp06WePgmX1ozZNw3mP6AwrODtn-arEz151vW0YAVV8k-ikJddQgSzD3r82y_Pw==,gAAAAABobat9ZRNfa9C8yNYfYc5uQ8qY-8PBffBSLiW8OO1KOSsKLQ77gSKtt131K542OIx6v-ijk5StO-Ow2h8IWTEM0mKnKg==
E00000796,B,15-17,0,Superior,Superior,0,0,0,13,13,13,16,14,14,1,1,no,no,no,yes,no,yes,1,1,1,1,2.6754992309753343,3,P00000008,8,11.842999158849544,13.646815058329967,13.969589115615818,16.290070669163068,13.142676862799066,13.173308570187798,13.89379789225011,13.398594359774002,12.271711447191908,15.646330448944301,14.64482824989621,14.051282342513264,gAAAAABobat9pN9MYQEdTleupIdYR68SPEWcNU7Gs8351uQlj3n8gG1SvxqTqZkQgW04eahnPTyXssTJASZPcFX9QVjD6PqCpA==,gAAAAABobat90jcM40xd0u8QCeyT8jdckiM5HwJ7jhWEnyHGB7RHFF91V1V01LhLgLtAOB8QAINGwIhMZ_tpQm6fZaNqvOSPqQ==,gAAAAABobat9f2W28mwhBWx83FwQ89Tzrqf8taNE2RHtOXGEKTqDrrDNL-sao-SUUmK8bqVqvdcOd8IocZsZ-Zp8gvAi5DFwTg==,gAAAAABobat9MshRzF5qExRuNBlH6rJVTEeCG-OiM9XEUXpFXR-FkJgcV3JHnsWmVZ1VdZBXdhsta1b8VDJ0eJu3z0pscSqjDQ==,gAAAAABobat9RWeq5Gc80jvDbqOPC96ILwJ-JlZhH5JzrVzU-l_y8sLFM39s9wbN9OSxYufvd-odekXT9bGl91sORmr4v9mrag==,gAAAAABobat939OG9x_WIdBBdFrXc8gW2wOKEuEuI_RZTPkdwu3LMYnleYBK7aRaUU9sDEcPAFNB339ZKOSTuMljGE9tpLCBuA==
E00000797,A,15-17,1,Superior,Superior,10,0,0,13,9,11,11,11,10,1,2,yes,no,yes,yes,no,no,1,2,3,4,4.962952966237744,3,P00000008,8,13.268085585035061,9.375281610419979,10.203939034149919,10.914707351297576,10.655060315812769,8.799614726336939,12.541661991059257,8.42043619301925,10.886474028983567,11.032033680222385,11.40725996199008,10.870953953662454,gAAAAABobat95WJ5CCfDCwrlqFriHYL57wYZezioI15w0VL-RcYFRbYbUs-9Y6vfww9RS6RleOc34UcAnuFk5URNBI8JiPwuNw==,gAAAAABobat9cBLUOitLFopvBdlFwIYJupoMHh8oz5JkmkUP4TmdVAVNUhv3F07EFlOe0UvYAcbIs_s_uKc4kkecLaCWIVobkg==,gAAAAABobat95gK_YI3i7JXasthgH3QR9oVEn-9FHpvwdgLeDIdhWl8_PuLFFN8VbDfz63idjTihkQXRLtW2bM4ZbPH67qx3SA==,gAAAAABobat97rhxYeT9ORcuQSGTT3S0wbRkz2Su0PkJSKQV5qUpdD523S-0Q_283__-zVilMDyex9-jgtg3KghJ3U5Vv5FJzA==,gAAAAABobat9rRQj8p3_4_Xu5VSv5j3v9x1wOt8fXUQnsAxqzyB5gxnIp0hVK7AwK6tGAcoiSdjP_3QiyzeOg74sg_v5Oaux3Q==,gAAAAABobat97u0sqqdQpEBF9r5pPYx5f0bNQ6-q9goxB2UhilfxPciL1nTj-IhGwIhQrsOuw0-352FJ62RsH_8AZRlGgHUKSw==
E00000798,A,15-17,1,Superior,Superior,7,0,0,11,0,13,10,10,10,4,3,no,no,yes,yes,no,yes,1,5,3,2,4.835225246464358,5,P00000008,8,10.892964338522955,-1.0634373600851863,13.045724968799975,10.291741935371913,8.872930911501657,9.86164169389685,11.530595200822699,0.35887498653072236,13.22913769590702,9.760470980903822,10.148414342980576,9.62814286676221,gAAAAABobat9BKosOe_9jZKd53fTqwux--OX5EiyFtKX4pEqXhOtwXjFFPg1vySc1GXFdePRUZzNbqZicnLACqnvO1AhPgcoRA==,gAAAAABobat9D9YV52shERT8094hh3iCmLsZCUph3J8VnQnxJabL4VoD22Hk19RZDRs-pkrnaQ5lHf1omr91P8UxhE0BYN_8eQ==,gAAAAABobat9FVcCa-uVoscxuVDpUTkaZnKgjFXopHnhYYbjPjKy_tCqCj6Fq3MAOXVpKldpzI2an-S3bAYJ4OY7bOJHvWKboA==,gAAAAABobat9HOUUuUINIxcXfay3VAAu93s2kWvg99lzL3k9_oXp-ZR6QHSkqb23yPln0Lx2ALlOK5SnWx1xlgkCdo6LinhgVw==,gAAAAABobat9wjMMxKCi39PUoFQspog2UU0N7eP4vGFtjABm5qhlwCyJ93VKCbH9-pO4kyV_jVYEBlo2iCnW7qKpLti5-k9AlQ==,gAAAAABobat9Fdq9UZQfDrqJRy_GpftkqXmw3-fSCP8Ti3NDlNlDH3xzfXLsK_-CMSup1NDXrg4eXjqVzHJw3tI_8AoKLuy1aA==
E00000799,B,15-17,0,Superior,Superior,6,0,0,6,9,1,1,15,14,2,4,no,no,yes,yes,yes,yes,1,2,1,2,4.54212896647768,3,P00000008,8,5.17935789099847,7.939134741345335,0.27197669183851136,1.266778160666227,14.671176066200328,14.19946179232601,6.346613566888805,9.198950399884449,0.9709574999598967,1.4605940696273367,14.850984618215824,14.938551458310414,gAAAAABobat9cJ2ZIW6JyToFqkmcUvvV8BpMAXWCGTRedvMXE0ci5X41xxqY2F0GhfmJmikeoKgn0OCreDyuS9DpGRnrTyQxzw==,gAAAAABobat91mF99ShVzeksZpkc93ESmW7UjcLOnX0rq8FB6mz0qElL4gh9S273_sqmU2McV4Z4RQaVQwBsQgyxMvn8kyStMw==,gAAAAABobat9P7oPXfBymOvQ9gRajJc1p3OSWPSEjykDiqDqXcT2U20Amts_woM4wcafkCNGQTYIT6A2oETnKROMvFQhXA1ElA==,gAAAAABobat9Yh98b8Ydpc6thyukrhKbxdjy795klm3TFU-vUphbmOqi9X_3uLVRItcUhkITX5h8x6vonQTdJS-Mvb8oSr3NIQ==,gAAAAABobat9m-vPa56sBKQG8VBF_80U0O-IhWuVhu9rWSYz0dUWW_9HNtUXNqdKuIBw4zbCr8zrsgURT55pTf0g4Em_ACLSiA==,gAAAAABobat9YuzgOLwbmSJhceL7u_EFJvTXcrNkRp4xL8jXpLzzQdiSo8Ct3lFbAVWq52XkNHplFjEO1PNyztEYutpveagEQA==
E00000800,A,15-17,0,Superior,Superior,16,0,0,3,10,13,7,8,10,2,2,no,no,yes,yes,no,yes,2,4,4,5,5.0,4,P00000008,8,2.6555859282947614,11.334892282673065,11.62444846163926,8.35663412981506,8.02237402036772,11.10115247830387,3.2916700325839994,9.231471034904764,13.163860229760946,6.014335274362661,7.055068827632109,9.686102279988473,gAAAAABobat9r5EASJM6oWEApdBXtjQmrok-MbDQFDiQBH-qePBjrX9drwMte4P-g2_-7M_-gNy5A5GZo9oZdYwkd-lj-elI0g==,gAAAAABobat95yb6InQvB_pxQ2HAdCkafmzbXX4xOYNuZSfL_56bmmcdiERZxLc5ys--xyIA0Av2WmDExQHit2BDR5BY0JYD_w==,gAAAAABobat9BjEeQdfi2TbcPzAGXD8dRJhXy8uYjfRBLYRpQGpT3gs8doFOKk6GL5O2pvBf9j1eBVD2Ik0xQ8rtm75K2JdIng==,gAAAAABobat9tUGJGX_S5Ocs7-F975XIt_6Q4YSGstIlvbp2q7ZQeWoIwKfhEb8uPzErHXB9krMHzRZnYGqTOZQZD4jGqzZSog==,gAAAAABobat9iMSJpkUCjb5SHlEh94TXv4Qhb3WdWYgKcd07AGJQDuFcGkWYNLYMtHkX5AnvyqMOOhRKPIeV4fWS0M8jk7Imlw==,gAAAAABobat9ZBhymh5DaYXm_f5ekEMYv2Knm9ixPqayKfaS4TQfku__rN94mQ-K3f6lugRVyFFUtWZT5K6ETI3KGKF1teMrpQ==
E00000801,A,15-17,0,Superior,Superior,1,0,0,14,13,14,11,8,9,2,2,no,no,yes,yes,no,yes,4,2,1,1,2.9736109081427333,2,P00000009,9,12.603234005479512,13.394198491836374,13.766861735692283,10.877075450140735,7.585460311861122,9.003782725249406,13.598079262401914,13.990051518700051,14.041336697459021,10.52331419770228,8.792232380895536,9.103638565275329,gAAAAABobat9ECNrHPsU4EQyQhLOZhqp-Evq_V6_QYsyV83mOPAxvF7QrWewik3LyphGLw7CRj8SRh_BqbRCVtAmihSCfU5oYQ==,gAAAAABobat96MtT1RRWNgVto93LrdSzR2GnP75Fj7ziYHb0njOBfPHh-fj6YP1n-P8nwArhvl6mLd0tXnkjt7fiKnEp4LZV0Q==,gAAAAABobat9kolPEu4zKGiQXadFBsfPJfgKfoUGMDnZX6s3KIhk9R7nkPI_tdEjGDOSx-3EY5Q4tol6qPMiACN1VUmb4cuEVg==,gAAAAABobat9nXxQnjqK0zim1ZDYQngdByhXY7XppgXyZR92yavHaqWxISzhD0a2uu7Q_fBRnYa7a8bgDxFtrfY2FVG1pUCz_A==,gAAAAABobat9BBd17tXVn0q1h6WLJB_y3nN2BZeshuTVzI_7vkQHPWRwTJsMganEJPXecKJPYS9j6waFIrjmGsuc-w00V8BdIQ==,gAAAAABobat9u4u2c3I-pwbtG2JNvWhzHULl3dDJrqf-LRj2tYFzLQvcAi5agMKVsuHHJBwhYs_0h2QKIv_tXUNHrJ1Y7TYwwA==
E00000802,A,15-17,1,Superior,Superior,0,0,0,5,9,10,12,14,14,3,2,yes,no,no,no,no,yes,4,2,1,1,4.018989732155643,2,P00000009,9,6.195900800248863,8.782128631741918,9.255393883149432,12.747773215077077,11.779347063352876,13.431644689718437,5.2677909766533535,9.005762101274579,9.204858650687243,12.027619440990929,13.156916667050428,14.676357672585615,gAAAAABobat9AlWse8qTDb6MPSZNEHJtmtpp2PE-WDusG8IkebwpgiUtQ1S1JpXVyQGyh2V_JoeO94tytzW29gcPIOJQF5vNEw==,gAAAAABobat9cQuFyeGsJ9oaD4nVPv9Mdlp2Ixlc1h4WqBYeyHvmGMtQLMlFwqWvWuYU1BShJMpG3MMO6IF8huLgjzL3YonYmg==,gAAAAABobat9xFfx9437fZnRLoBFoDZgOR8nK46bshktxckwRxz4RxqVWveeTIa2uz5h6EDxOikh8Etd0ZD2y1PY85YEgZklEA==,gAAAAABobat9IWHgLqYzHfC_hyaXKLmD5NTjQvxS9id9tjJwRTAjuw7MVaqrAzNHY5AbcUQcIvMHnU-Xb4YuByVuQn656yTpGg==,gAAAAABobat9aAz24dSTClEamtPDCjSj03ov_wqZboo1fmSFR2eAETIaSqBCxnfP5rbOg4PZAb5nY7ZD23HEUEo91gX2gr2fBA==,gAAAAABobat958C_zvwPLmG_I1XnwIPq7jX3A4LEPPvovvG2W1smpgKBGRjoCTejTcPjWPrEqlbaua0jyWBqz0qsgRdaywhwGg==
E00000803,A,15-17,1,Superior,Superior,7,0,0,11,17,7,7,0,13,1,1,no,no,yes,no,no,no,4,4,1,1,1.0,5,P00000009,9,12.038646313146089,16.65528591745243,7.4422564814850185,6.124032478399809,-0.7698665159154026,13.697314349053807,10.634437052819896,16.320597355604995,6.146272213034341,6.329596764288069,0.49219595876682964,12.901208044093849,gAAAAABobat9FYkFdxxPfbV-xlSc7-c9Z9G2hu_OK1ZY803bnfBpzezNbIFEdLt6jHJm5nRKBXqMmuuEjJwCwxEIdMsdHG1AqQ==,gAAAAABobat9EnXSDMezerfby75IJx1sHPFtrEXL-N6Hej5drRPlkj5QAjX7cjAElPO3-NtTyZmTF5MmyKvL2WydUoUk7_eUKQ==,gAAAAABobat9_xYmVaINhGDFGGlAd_kPiXCgXGisdse2ONRe-GvC-8-64Gywc8BAfq9y4ZKaFre4IKOYBxQ1QMkVOo-0yG3WrA==,gAAAAABobat9--9MaptdX3377ju6N0bDxa6CRVnxpSMuyO-HAvSySjiWF7zNGiJur6TdRi9XhTAhU8uLcqa_o90xJMsXt3K0vw==,gAAAAABobat9KBn_qRWDt0mDvt0_ukrUfa0zuq1MlFtaV1zwvYrRPkL4kFAbNo2chXU3X7APfjwRFMo1geelnhp2uK9VR7sdDA==,gAAAAABobat9cQVsLTC3HMBplw_y3tikXFowANXs171xot2lbjkSLO_dd7B2XsU6Gzz4V61zHSaqqnlIRadwpdxb48nGL6FJuw==
E00000804,A,15-17,1,Superior,Superior,0,0,1,10,10,9,9,8,10,2,1,no,no,yes,no,no,yes,2,3,2,5,3.855836902248699,4,P00000009,9,11.674163911550949,8.892727446845454,8.096748247435318,8.99251621346499,9.104536866541054,9.239495059670213,10.218933523473062,10.017949176923853,8.185164213566269,9.785929957477915,8.429194723163924,10.50435025745277,gAAAAABobat9ck5QbCj_bWj6QO8qQ8PX9TQQW8if32dOoYqx7gXwyTR1kAtpiCCPMPDU-MYfVnrN3LdS5WkTHIoI3ZkH-s5UoA==,gAAAAABobat9f1JwgG5s3zBuTeds3bm7dYeaUEIp0BETlV_XrfZRUwAuk02U0Rrtuf5atPzppDuJuE9YNwdaDkF9wo32Kli6iQ==,gAAAAABobat96UdxW-a9uh5wlLbRKYXI1qz-6b183EvAJE3m2LQYe7mlYvUIgaOhtpk9MZ81DeEoX4kM8uSYEzqofKIvV16KmA==,gAAAAABobat9VzIq19S4EMqJHQpVMO7r9mE9JqDvzoVhQsIKHTz5EkU9o1yJRXXnFucknh8HZTxQnsLPSdGRe71JZ07uExdJkQ==,gAAAAABobat9J7o0nhNI8sebsem19Vg2aKBo1ZkUtyw35bIYBj3JRQuyfTBobVCmsHDUSUiR1fKtRYhYEbGPWXkaIJvf_GmYQw==,gAAAAABobat9tCTuM_ruMnW0-3F-Jl0Px3rCXlWUT0w0xdEQdP12f7XiowIG4TrU486lJrU-U2FRJmZ-Q0-A1y-HlrnLeCpCnQ==
E00000805,B,15-17,0,Superior,Superior,19,1,0,15,5,18,10,18,8,1,2,no,no,yes,no,yes,yes,1,5,1,5,4.971271876924627,2,P00000009,9,13.34501374811977,2.5731809824297387,16.95969201589713,10.04857859170379,19.910699724940567,7.331092727749198,15.904130419106373,5.383304787747925,17.966299711941517,10.76916260156974,18.815002688958145,7.336752850579455,gAAAAABobat9nQ4BxrdVOsrWWyfY9xVZEAbfNHjVUgDyWZxkvThHRiVPNB0EcWhiqmFy71IxW3VfV4MLRjRbGeODoE4kHThR3w==,gAAAAABobat9bl1B1FAHt6eE_0zz6DUNeSR-2Io_rfzef3znAoY1U-jHCXpTksq8v2bwHZmpwgzJ0UKC8XTqYjaltWpgGKjklA==,gAAAAABobat9WYdSlH8s-4zV56u-Bvi-EEx1o8bHv8WyMTf_oPKb6ySCeYfYAsAN8kPO6svLxXRWugGNYnsctQ5fCkdktq4ZHA==,gAAAAABobat9l6rbvk_AFtmK1mAD9A3giwqnHkH5Em9cAemf_lP32O9PYQeumIkwNFqaYdfP0L5TtO9mX4G9xl96coaaRdmtNQ==,gAAAAABobat9KBTqOq1d84HFeUfAXbGQW8Zq6pJLQEeksyVVMKvh1-1WEzYNTVWfZtI0gyr06bYK-wyoDYPDKywAayLwlY-9pg==,gAAAAABobat9QWGyyla6D5YnsszIcemA8ahXlBKiYa5zgdLQ0rWo_cnE-gx8ydD-GVnjve2iPttH5tdqzyXBu3pGLj9OJaSfJQ==
E00000806,A,15-17,1,Superior,Superior,21,0,0,10,8,0,10,11,12,3,3,no,no,no,yes,no,yes,1,4,3,5,3.0074911562850275,4,P00000009,9,10.110419995585497,8.959530530966637,-1.051396230080572,8.221099445315147,10.83642337293733,12.467610680700112,10.83856125837696,7.8733459162442,0.8360419371176937,10.914932839910113,10.550847760058488,12.082732672866952,gAAAAABobat9xH4GDZfhEghO-kGwYncIJELrRvjjVfC30AyjbgyBU9u5uvdf5b2pFKHWR7hEHkEMCILuXmldbGxXoAmVR4S2KQ==,gAAAAABobat9eTnquewskyxNB0Qe1GkrxCJYRh_5zL8OrJx03YAHgfO-4wQTw-fi1RVBdsdWvW0lLfJs30F9hliXOD-loyCAhA==,gAAAAABobat91hbWPA02hHZAZK512pwx4YpOzp0Y5BoMxIMDaKv4LI4se7uTZRY16rd5gVAiW_nXVN3D_TKwwL3LOxMUFRAvDg==,gAAAAABobat9sU8hw9JK_ByZln-7VeAsRu9Vt5vWPLUiW1m4ysYuDokITaoICo5fCBKmB3o2tIVyxVngNYwEdrFHxwm_Y8Ty3w==,gAAAAABobat9gbv9SVVnqwWzb1li9G8YfX3A42sWYNUoCK-TZzmhat-pIhl_9S17YWoMfb6R3NjHyi13xUS4lqLnaHfcdXqMQg==,gAAAAABobat9wC6nzj3zDKMpQLxXExnQYFe4lJey772YeNGoPO2cN6p6vG72toWa4ZI6MA_uTOQan18HQL-yz3Q4szixU_awcg==
E00000807,A,18-20,1,Superior,Superior,10,1,0,11,14,13,8,11,10,3,1,no,no,no,yes,no,yes,2,2,1,3,5.0,3,P00000009,9,12.401492790716937,13.01533911381383,12.491039309232136,9.965564435335187,10.028896111733244,8.868754581472716,11.272877361330295,14.245814616597146,13.102065645689795,7.62851866816714,10.549622114226771,10.274229576029782,gAAAAABobat9p3w5y_abfPv-0HZYTgNEGylYcd1f91LbSUJDQSvxecqmU0j6uaP9RZb05ZdQlTCBcYoHZELaMGWyI_MeZBwjzg==,gAAAAABobat976ifIL0lp0TxWvAur9lz9hI4FT3ld-PlSACNGmd6ZUn_NGeOE7KqKsa98dRPlyS-zweh6o_hXyZJRhKVWWOmtg==,gAAAAABobat9BXTkl9JjCdk9EBm27WXEN30xzvRDCYCc7AhbXXnIKGbHEya6gr7b3oLRALgDb8j_65iNxZxV2W1x5SptQtDS4w==,gAAAAABobat9EUfm49dtQHlXX2MwSosuGDR-ZX0okXP5rKr_KvUxT_I94yzY_t4S2oZLmDc4GWsn6UFWN31k-DY26LROiQX55A==,gAAAAABobat9jJfPoBULLVn9ZK4D3nwO7T1dkzTSSTsyklwOJ4KjS2NCfGuXSg8oRBFFTDykLnqzwSYUuPXZWkabi8uDpBzQ5Q==,gAAAAABobat92A7qs4xW5DnqRI2oQGveNUVZ38Iw5PGHNMbhZDibj8QlDZnYA0LI-DUdxSPJwD04ABJ9aYEQu5ck-UUDiVwRTQ==
